subject,tag,file,lineno,MLOC
covidify,43099064d629bdd6ce6d83efae4c4106f4693555,../../projects/well_engineered_projects/covidify/src/data_exploration.py,38,4
covidify,43099064d629bdd6ce6d83efae4c4106f4693555,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,5
covidify,43099064d629bdd6ce6d83efae4c4106f4693555,../../projects/well_engineered_projects/covidify/src/data_exploration.py,85,8
covidify,57e8da7b5f53f1752451c5fb384cd6a78867d642,../../projects/well_engineered_projects/covidify/src/data_exploration.py,38,4
covidify,57e8da7b5f53f1752451c5fb384cd6a78867d642,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,5
covidify,57e8da7b5f53f1752451c5fb384cd6a78867d642,../../projects/well_engineered_projects/covidify/src/data_exploration.py,85,8
covidify,94fa636313fc494eacffcb252f561c3123f3e8b3,../../projects/well_engineered_projects/covidify/src/data_exploration.py,38,4
covidify,94fa636313fc494eacffcb252f561c3123f3e8b3,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,5
covidify,94fa636313fc494eacffcb252f561c3123f3e8b3,../../projects/well_engineered_projects/covidify/src/data_exploration.py,85,8
covidify,e328e96361cc7596b28c897321f9410ad6183efb,../../projects/well_engineered_projects/covidify/src/data_exploration.py,38,4
covidify,e328e96361cc7596b28c897321f9410ad6183efb,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,5
covidify,e328e96361cc7596b28c897321f9410ad6183efb,../../projects/well_engineered_projects/covidify/src/data_exploration.py,85,8
covidify,67ae2bfd7ee21d8a062e6dc2fbfab599a2f40aa1,../../projects/well_engineered_projects/covidify/src/data_exploration.py,38,4
covidify,67ae2bfd7ee21d8a062e6dc2fbfab599a2f40aa1,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,5
covidify,67ae2bfd7ee21d8a062e6dc2fbfab599a2f40aa1,../../projects/well_engineered_projects/covidify/src/data_exploration.py,85,8
covidify,3758c3849bbb9189610b4b888441843868fc22a9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,38,4
covidify,3758c3849bbb9189610b4b888441843868fc22a9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,5
covidify,3758c3849bbb9189610b4b888441843868fc22a9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,85,8
covidify,653857816656a642a262a6d0db9baafbb5e7c8cc,../../projects/well_engineered_projects/covidify/src/data_exploration.py,38,4
covidify,653857816656a642a262a6d0db9baafbb5e7c8cc,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,5
covidify,653857816656a642a262a6d0db9baafbb5e7c8cc,../../projects/well_engineered_projects/covidify/src/data_exploration.py,85,8
covidify,5b41ba75480b61b9070edbb41827a7eed22becc9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,5b41ba75480b61b9070edbb41827a7eed22becc9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,5b41ba75480b61b9070edbb41827a7eed22becc9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,bc9fb43ccebe3f93a59caf9d100731abf51052dd,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,bc9fb43ccebe3f93a59caf9d100731abf51052dd,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,bc9fb43ccebe3f93a59caf9d100731abf51052dd,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,f4ec70dae74e16117db841085c3e8dbedba84346,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,f4ec70dae74e16117db841085c3e8dbedba84346,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,f4ec70dae74e16117db841085c3e8dbedba84346,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,935af3125b6f3e50cbf9d946883c5c0190cbaac7,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,935af3125b6f3e50cbf9d946883c5c0190cbaac7,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,935af3125b6f3e50cbf9d946883c5c0190cbaac7,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,1e7b2db48dc13632659b7f0b21eb59595a336523,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,1e7b2db48dc13632659b7f0b21eb59595a336523,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,1e7b2db48dc13632659b7f0b21eb59595a336523,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,33e6a6f6800bebbea1a0e6ec23d20e47151ea7da,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,33e6a6f6800bebbea1a0e6ec23d20e47151ea7da,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,33e6a6f6800bebbea1a0e6ec23d20e47151ea7da,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,f68a1ccfeea6d91f2b214ef5092e066ae30de3b9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,f68a1ccfeea6d91f2b214ef5092e066ae30de3b9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,f68a1ccfeea6d91f2b214ef5092e066ae30de3b9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,2436a86ac075146ce839bf3340ed5ba7f83eb162,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,2436a86ac075146ce839bf3340ed5ba7f83eb162,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,2436a86ac075146ce839bf3340ed5ba7f83eb162,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,e33409c6ddeba398637977b87f24138aea2260d9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,e33409c6ddeba398637977b87f24138aea2260d9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,e33409c6ddeba398637977b87f24138aea2260d9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,7913ab9904a176a91c2df64ae4974dd70d269d10,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,7913ab9904a176a91c2df64ae4974dd70d269d10,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,7913ab9904a176a91c2df64ae4974dd70d269d10,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,b5166badfde644488ac1cfa1983634f1f8da714a,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,b5166badfde644488ac1cfa1983634f1f8da714a,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,b5166badfde644488ac1cfa1983634f1f8da714a,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,dd11a9f3a56e736a88d40f4f16dd13d4e50dfe16,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,dd11a9f3a56e736a88d40f4f16dd13d4e50dfe16,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,dd11a9f3a56e736a88d40f4f16dd13d4e50dfe16,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,340472b2e66703e5c2e2fb2f9f4efdff079cfd5d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,340472b2e66703e5c2e2fb2f9f4efdff079cfd5d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,340472b2e66703e5c2e2fb2f9f4efdff079cfd5d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,fbb7a51f424583fe574af934cf112073ce7b1b34,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,fbb7a51f424583fe574af934cf112073ce7b1b34,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,fbb7a51f424583fe574af934cf112073ce7b1b34,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,fda6e24eee994eb30c2686f085ad74e0b1e1d1c3,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,fda6e24eee994eb30c2686f085ad74e0b1e1d1c3,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,fda6e24eee994eb30c2686f085ad74e0b1e1d1c3,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,192a70126916bf9a3948b608cf860a9fba76a2cc,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,192a70126916bf9a3948b608cf860a9fba76a2cc,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,192a70126916bf9a3948b608cf860a9fba76a2cc,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,09384626e0bd8554ef2af859bac42ee6ab4bc237,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,09384626e0bd8554ef2af859bac42ee6ab4bc237,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,09384626e0bd8554ef2af859bac42ee6ab4bc237,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,5274a49417321434ada6c34148392929f9071922,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,5274a49417321434ada6c34148392929f9071922,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,5274a49417321434ada6c34148392929f9071922,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,d0441fa869193cf91b2d5be259d3f254c1ac00da,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,d0441fa869193cf91b2d5be259d3f254c1ac00da,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,d0441fa869193cf91b2d5be259d3f254c1ac00da,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,51861e8f1fd6399ec117d4d21bf66321eb08144a,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,51861e8f1fd6399ec117d4d21bf66321eb08144a,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,51861e8f1fd6399ec117d4d21bf66321eb08144a,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,2e5d05520227ba5af408e3c94416c715e86dee9d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,2e5d05520227ba5af408e3c94416c715e86dee9d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,2e5d05520227ba5af408e3c94416c715e86dee9d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,a5b4ebbfe592c40a68e2aa4fee5a4dd0c7e67396,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,a5b4ebbfe592c40a68e2aa4fee5a4dd0c7e67396,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,a5b4ebbfe592c40a68e2aa4fee5a4dd0c7e67396,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,60a6079b4e1a03234d5cf0e45d23e32c3361aef1,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,60a6079b4e1a03234d5cf0e45d23e32c3361aef1,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,60a6079b4e1a03234d5cf0e45d23e32c3361aef1,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,1c111622b7462eb10759c278977191f9963036b9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,1c111622b7462eb10759c278977191f9963036b9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,1c111622b7462eb10759c278977191f9963036b9,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,e18a3b52082b80c2b2d1dd0fac8948e3ef207357,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,e18a3b52082b80c2b2d1dd0fac8948e3ef207357,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,e18a3b52082b80c2b2d1dd0fac8948e3ef207357,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,bc90008916cd4b0685019e0b979e5ec443691c6b,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,bc90008916cd4b0685019e0b979e5ec443691c6b,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,bc90008916cd4b0685019e0b979e5ec443691c6b,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,3e0c49c530536673bb988712e9bbfd24acec3dd6,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,3e0c49c530536673bb988712e9bbfd24acec3dd6,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,3e0c49c530536673bb988712e9bbfd24acec3dd6,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,a6afdbf142d54bbe02d973e315f0b7f6caa24980,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,a6afdbf142d54bbe02d973e315f0b7f6caa24980,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,a6afdbf142d54bbe02d973e315f0b7f6caa24980,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,6cce02d6001bdbb715fa78ce80c704c4c4fa50c8,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,6cce02d6001bdbb715fa78ce80c704c4c4fa50c8,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,6cce02d6001bdbb715fa78ce80c704c4c4fa50c8,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,26c88ba8db9abec72dfc2b110d2dab1433b47c72,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,26c88ba8db9abec72dfc2b110d2dab1433b47c72,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,26c88ba8db9abec72dfc2b110d2dab1433b47c72,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,6c436410b4494013452debac08d9c9c340555d07,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,6c436410b4494013452debac08d9c9c340555d07,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,6c436410b4494013452debac08d9c9c340555d07,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,f1d9a2c5af69ba09057ade55d9b5ff0753889f62,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,f1d9a2c5af69ba09057ade55d9b5ff0753889f62,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,f1d9a2c5af69ba09057ade55d9b5ff0753889f62,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,be778c6308031b808dcadc0c9a12f76c4a630c60,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,be778c6308031b808dcadc0c9a12f76c4a630c60,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,be778c6308031b808dcadc0c9a12f76c4a630c60,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,4ce06779b09a7d3060e6bf5a0b525d089442a1ff,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,4ce06779b09a7d3060e6bf5a0b525d089442a1ff,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,4ce06779b09a7d3060e6bf5a0b525d089442a1ff,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,d8e6265022d013935fbfb93ce990f50a701cbe1d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,d8e6265022d013935fbfb93ce990f50a701cbe1d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,d8e6265022d013935fbfb93ce990f50a701cbe1d,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,dd38a1d57302868760854eeca016200b6061917c,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,dd38a1d57302868760854eeca016200b6061917c,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,dd38a1d57302868760854eeca016200b6061917c,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,73b81803f4651d357ec41d8fd082cc7b481d8fc0,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,73b81803f4651d357ec41d8fd082cc7b481d8fc0,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,73b81803f4651d357ec41d8fd082cc7b481d8fc0,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,a106df4c17167b8e71fc52acf4dbd5e259bf36e5,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
covidify,a106df4c17167b8e71fc52acf4dbd5e259bf36e5,../../projects/well_engineered_projects/covidify/src/data_exploration.py,50,5
covidify,a106df4c17167b8e71fc52acf4dbd5e259bf36e5,../../projects/well_engineered_projects/covidify/src/data_exploration.py,57,8
covidify,2cf46f3619f5b212d40c7b8c7478d04e14571c6e,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,2cf46f3619f5b212d40c7b8c7478d04e14571c6e,../../projects/well_engineered_projects/covidify/src/data_exploration.py,44,4
